latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.21138,75.90609,332.19,0.43,0.62,2025-05-23,0845,N20,VIIRS,n,2,300.21,3.08,D,0
31.2344,75.81736,339.8,0.43,0.62,2025-05-23,0845,N20,VIIRS,n,2,300.1,2.31,D,0
31.2566,75.80653,345.84,0.43,0.62,2025-05-23,0845,N20,VIIRS,n,2,299.14,5.15,D,0
31.25873,75.80711,330.58,0.43,0.62,2025-05-23,0845,N20,VIIRS,n,2,299.33,2.9,D,0
31.25845,75.80257,342.44,0.43,0.62,2025-05-23,0845,N20,VIIRS,n,2,299.76,2.9,D,0
30.96928,75.4164,309.14,0.42,0.45,2025-05-23,2108,N20,VIIRS,n,2,296.31,1.24,N,0
30.96837,75.42072,317.35,0.42,0.45,2025-05-23,2108,N20,VIIRS,n,2,296.6,2.2,N,0
30.42561,75.97977,321.76,0.47,0.47,2025-05-23,2108,N20,VIIRS,n,2,295.49,2.28,N,0
30.42347,76.31854,339.57,0.47,0.47,2025-05-24,0826,N20,VIIRS,n,2,305.51,1.76,D,0
30.48442,76.16674,341.54,0.46,0.47,2025-05-24,0826,N20,VIIRS,n,2,304.34,4.39,D,0
30.45372,75.86292,336.04,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,301.57,3.08,D,0
30.52208,76.27888,334.96,0.46,0.47,2025-05-24,0826,N20,VIIRS,n,2,304.81,2.58,D,0
30.48911,75.83047,354.97,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,304.91,7.88,D,0
30.46651,75.45894,345.39,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,303.98,6.06,D,0
30.46603,75.4546,344.38,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,304.14,6.06,D,0
30.4638,75.4556,344.42,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,303.2,8.24,D,0
30.49951,75.55721,335.31,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,303.31,7.87,D,0
30.55844,76.10078,333.74,0.45,0.47,2025-05-24,0826,N20,VIIRS,n,2,303.52,1.6,D,0
30.52098,75.43894,335.3,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,303.04,6.77,D,0
30.56644,75.66988,345.53,0.43,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.95,5.84,D,0
30.62695,75.84311,341.65,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.69,17.11,D,0
30.67422,75.67538,344.26,0.43,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.63,8.47,D,0
30.72348,75.82572,335.67,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,302.84,4.31,D,0
30.75884,75.8773,343.96,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,300.53,5.56,D,0
30.81466,76.40109,343.45,0.48,0.48,2025-05-24,0826,N20,VIIRS,n,2,303.12,9.25,D,0
30.81418,76.3961,340,0.48,0.48,2025-05-24,0826,N20,VIIRS,n,2,305.22,11.39,D,0
30.8279,76.39941,334.84,0.48,0.48,2025-05-24,0826,N20,VIIRS,n,2,303.62,2.7,D,0
30.78536,75.63302,343.07,0.43,0.46,2025-05-24,0826,N20,VIIRS,n,2,302.87,11.79,D,0
30.91125,76.38682,344.94,0.48,0.48,2025-05-24,0826,N20,VIIRS,n,2,304.11,18.25,D,0
30.91078,76.38183,339.9,0.48,0.48,2025-05-24,0826,N20,VIIRS,n,2,303.61,18.25,D,0
30.91567,76.38626,345.27,0.48,0.48,2025-05-24,0826,N20,VIIRS,n,2,302.45,6.87,D,0
30.91136,76.3414,347.06,0.47,0.48,2025-05-24,0826,N20,VIIRS,n,2,303.29,4.59,D,0
30.91576,76.34084,346.16,0.47,0.48,2025-05-24,0826,N20,VIIRS,n,2,302.9,4.59,D,0
30.8427,75.56339,334.12,0.43,0.46,2025-05-24,0826,N20,VIIRS,n,2,302.86,3.05,D,0
30.83172,75.45691,346.8,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,304.9,4.42,D,0
30.91461,76.10336,338.31,0.46,0.47,2025-05-24,0826,N20,VIIRS,n,2,302.89,1.6,D,0
30.92039,76.11726,334.37,0.46,0.47,2025-05-24,0826,N20,VIIRS,n,2,302.39,3.6,D,0
30.91991,76.11244,343.74,0.46,0.47,2025-05-24,0826,N20,VIIRS,n,2,303.74,3.6,D,0
30.94949,76.27645,336.59,0.47,0.48,2025-05-24,0826,N20,VIIRS,n,2,303.07,2.62,D,0
30.94557,76.23712,330.32,0.47,0.48,2025-05-24,0826,N20,VIIRS,l,2,301.96,6.41,D,0
30.94509,76.23223,352.36,0.47,0.48,2025-05-24,0826,N20,VIIRS,n,2,303.84,17.3,D,0
30.95387,76.27589,339.88,0.47,0.48,2025-05-24,0826,N20,VIIRS,n,2,303.15,2.62,D,0
30.97679,76.283,343.24,0.47,0.48,2025-05-24,0826,N20,VIIRS,n,2,302.6,8.91,D,0
30.97711,76.28489,347.14,0.47,0.48,2025-05-24,0826,N20,VIIRS,n,2,303.22,6.27,D,0
30.92951,75.61661,336.86,0.43,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.24,5.36,D,0
30.93393,75.53403,335.56,0.43,0.46,2025-05-24,0826,N20,VIIRS,n,2,302.31,2.9,D,0
31.012,76.14153,336.92,0.46,0.47,2025-05-24,0826,N20,VIIRS,n,2,300.43,3.18,D,0
30.97068,75.64318,344.42,0.43,0.46,2025-05-24,0826,N20,VIIRS,n,2,301.96,13.33,D,0
30.96518,75.42633,337.72,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,305.34,8.39,D,0
30.96471,75.42192,337.82,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,305.53,5.85,D,0
30.96934,75.42577,346.37,0.42,0.45,2025-05-24,0826,N20,VIIRS,n,2,305.33,6.24,D,0
31.05604,75.76833,343.14,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.41,6.17,D,0
31.12942,76.2032,348.19,0.47,0.48,2025-05-24,0826,N20,VIIRS,n,2,307,45.84,D,0
31.09669,75.82893,336.68,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.57,3.65,D,0
31.176,76.1378,349.53,0.46,0.47,2025-05-24,0826,N20,VIIRS,n,2,299.24,4.67,D,0
31.15766,75.67216,345.02,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,300.6,2.53,D,0
31.13715,75.4685,343.38,0.42,0.46,2025-05-24,0826,N20,VIIRS,n,2,302.54,6.53,D,0
31.19119,75.92307,342.51,0.45,0.47,2025-05-24,0826,N20,VIIRS,n,2,302.01,5.1,D,0
31.19959,75.66195,333.58,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.43,3.32,D,0
31.19912,75.65736,334.69,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.52,3.27,D,0
31.22468,75.82309,336.14,0.45,0.47,2025-05-24,0826,N20,VIIRS,n,2,303.81,5.75,D,0
31.28038,76.33648,339.45,0.48,0.48,2025-05-24,0826,N20,VIIRS,n,2,301.54,5.31,D,0
31.24036,75.80682,344.66,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,304.23,8.23,D,0
31.24119,75.73119,336.37,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,303.58,3.72,D,0
31.24002,75.72752,336.49,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,304.16,7.99,D,0
31.30639,76.38094,335.27,0.48,0.48,2025-05-24,0826,N20,VIIRS,n,2,300.67,3.47,D,0
31.24418,75.63825,334.28,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,301.44,3.3,D,0
31.24373,75.63366,337.97,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,301.67,3.28,D,0
31.25963,75.66409,336.41,0.44,0.46,2025-05-24,0826,N20,VIIRS,n,2,300.77,5.29,D,0
31.30172,75.91454,338.71,0.45,0.47,2025-05-24,0826,N20,VIIRS,n,2,302.36,4.32,D,0
30.44458,76.35564,350.46,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,304.06,9.41,D,0
30.46271,76.05032,332.45,0.41,0.37,2025-05-25,0807,N20,VIIRS,l,2,302.72,1.98,D,0
30.51479,76.25565,339.45,0.42,0.37,2025-05-25,0807,N20,VIIRS,n,2,301.73,2.87,D,0
30.6242,76.23746,334.6,0.42,0.37,2025-05-25,0807,N20,VIIRS,n,2,303.57,1.9,D,0
30.70002,76.35722,342.76,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,309.15,16.54,D,0
30.69924,76.35838,340.06,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,306.02,10.67,D,0
30.74227,76.39101,340.01,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,306.59,14.96,D,0
30.69134,75.98484,345.44,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,304.48,5.74,D,0
30.79265,76.34626,341.81,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,306.7,7.55,D,0
30.7798,75.99181,341.31,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,304.39,3.59,D,0
30.90162,76.35082,349.07,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,308.87,10.45,D,0
30.86557,75.95453,338.93,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,306.17,1.72,D,0
30.9293,76.40926,336.47,0.42,0.38,2025-05-25,0807,N20,VIIRS,l,2,307.81,4.13,D,0
30.93734,76.38979,338.6,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,308.46,6.49,D,0
30.9159,76.1479,348.35,0.42,0.37,2025-05-25,0807,N20,VIIRS,n,2,306.83,6.77,D,0
30.9118,76.09113,339.03,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,305.99,3.17,D,0
30.93777,76.25962,335.29,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,304.87,3.09,D,0
30.94759,76.30708,338.04,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,307.21,5.32,D,0
30.95102,76.30647,341.17,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,308.97,11.63,D,0
30.92076,76.02785,338.68,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,304.31,2.32,D,0
30.96309,76.31777,340.52,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,308.84,21.73,D,0
30.91082,75.92883,336.47,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,305.81,1.75,D,0
30.94713,75.81329,332.66,0.41,0.37,2025-05-25,0807,N20,VIIRS,l,2,303.43,4.16,D,0
30.94654,75.80905,332.53,0.41,0.37,2025-05-25,0807,N20,VIIRS,l,2,304.62,6.64,D,0
31.01456,76.23395,350.51,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,309.93,10.67,D,0
31.05237,76.25401,336.92,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,305.48,4.63,D,0
31.03786,76.1451,335.02,0.42,0.37,2025-05-25,0807,N20,VIIRS,n,2,304.79,2.8,D,0
31.00246,75.85661,339.58,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,304.83,2.81,D,0
31.03658,76.08323,335.23,0.41,0.37,2025-05-25,0807,N20,VIIRS,l,2,306.42,2.15,D,0
31.04341,76.08199,335.82,0.41,0.37,2025-05-25,0807,N20,VIIRS,l,2,305.96,2.3,D,0
31.01085,75.6901,333.13,0.4,0.37,2025-05-25,0807,N20,VIIRS,n,2,302.95,2.09,D,0
31.11243,76.2298,342.36,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,310.21,7.02,D,0
31.11515,76.23036,340.52,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,306.86,7.48,D,0
31.13409,76.29423,336.73,0.42,0.38,2025-05-25,0807,N20,VIIRS,n,2,302.68,1.11,D,0
31.10239,76.02804,337.75,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,302.98,4.42,D,0
31.18018,76.13828,345.72,0.42,0.37,2025-05-25,0807,N20,VIIRS,n,2,306.83,8.23,D,0
31.23762,75.63707,339.77,0.4,0.37,2025-05-25,0807,N20,VIIRS,n,2,305.01,3.15,D,0
31.3158,76.00492,334.77,0.41,0.37,2025-05-25,0807,N20,VIIRS,n,2,300.9,2.75,D,0
30.89379,76.12025,316.06,0.41,0.37,2025-05-25,2031,N20,VIIRS,n,2,292.28,1.35,N,0
30.45376,76.27653,339.5,0.42,0.38,2025-05-26,0748,N20,VIIRS,l,2,306.54,8.91,D,0
30.47243,76.34359,347.75,0.42,0.37,2025-05-26,0748,N20,VIIRS,l,2,311.3,22.86,D,0
30.44,76.09518,335.13,0.42,0.38,2025-05-26,0748,N20,VIIRS,l,2,306.22,4.42,D,0
30.49672,76.07304,340.67,0.42,0.38,2025-05-26,0748,N20,VIIRS,n,2,302.87,3.14,D,0
30.56939,76.1483,344.01,0.42,0.38,2025-05-26,0748,N20,VIIRS,l,2,304.27,6.08,D,0
30.60396,76.32841,335.57,0.42,0.37,2025-05-26,0748,N20,VIIRS,l,2,306.67,2.33,D,0
30.65728,75.9431,346.07,0.43,0.38,2025-05-26,0748,N20,VIIRS,n,2,310.31,10.52,D,0
30.90411,76.35106,341.81,0.41,0.37,2025-05-26,0748,N20,VIIRS,l,2,310.71,15.27,D,0
30.89738,76.10702,343.45,0.42,0.38,2025-05-26,0748,N20,VIIRS,l,2,312.62,14.23,D,0
30.81004,75.44376,344.29,0.44,0.39,2025-05-26,0748,N20,VIIRS,n,2,308.12,11.33,D,0
31.02107,75.79754,336.6,0.43,0.38,2025-05-26,0748,N20,VIIRS,l,2,309.03,4.07,D,0
31.01833,75.73027,337.49,0.43,0.38,2025-05-26,0748,N20,VIIRS,l,2,310.09,9.16,D,0
31.10453,75.83427,340.27,0.43,0.38,2025-05-26,0748,N20,VIIRS,l,2,309.71,4.22,D,0
31.10184,75.79817,342.1,0.43,0.38,2025-05-26,0748,N20,VIIRS,l,2,308.23,3.76,D,0
31.11978,75.79855,335.67,0.43,0.38,2025-05-26,0748,N20,VIIRS,l,2,309.91,2.49,D,0
30.4941,76.29389,332.65,0.46,0.47,2025-05-27,0729,N20,VIIRS,n,2,299.55,5.97,D,0
30.48753,75.9851,332.99,0.48,0.48,2025-05-27,0729,N20,VIIRS,n,2,300.16,3.92,D,0
30.56772,76.05838,338.24,0.48,0.48,2025-05-27,0729,N20,VIIRS,n,2,299.57,7.65,D,0
30.69302,76.37428,347.79,0.45,0.47,2025-05-27,0729,N20,VIIRS,n,2,299.77,13.13,D,0
30.72941,76.04421,340.63,0.47,0.48,2025-05-27,0729,N20,VIIRS,n,2,299.62,0.99,D,0
30.70801,75.66512,344.76,0.5,0.49,2025-05-27,0729,N20,VIIRS,n,2,301.27,6.98,D,0
30.70563,75.54645,340,0.51,0.49,2025-05-27,0729,N20,VIIRS,n,2,300.95,5.03,D,0
30.94883,76.3167,333.35,0.45,0.47,2025-05-27,0729,N20,VIIRS,n,2,298,2.75,D,0
30.80234,75.6137,342.89,0.5,0.49,2025-05-27,0729,N20,VIIRS,n,2,301.45,4.53,D,0
30.95431,76.30045,339.95,0.45,0.47,2025-05-27,0729,N20,VIIRS,n,2,297.95,3.4,D,0
30.91047,76.09401,343.63,0.47,0.47,2025-05-27,0729,N20,VIIRS,n,2,299.89,9.24,D,0
30.93456,76.12238,334.4,0.46,0.47,2025-05-27,0729,N20,VIIRS,n,2,300.81,2.02,D,0
30.93255,76.1129,336.03,0.47,0.47,2025-05-27,0729,N20,VIIRS,n,2,299.63,5.67,D,0
30.98151,76.30259,341.4,0.45,0.47,2025-05-27,0729,N20,VIIRS,n,2,295.02,7.82,D,0
30.9642,76.19891,340.12,0.46,0.47,2025-05-27,0729,N20,VIIRS,n,2,298.43,5.53,D,0
30.93727,76.0712,343.14,0.47,0.48,2025-05-27,0729,N20,VIIRS,n,2,300.71,5.1,D,0
31.01899,76.31155,348.81,0.45,0.47,2025-05-27,0729,N20,VIIRS,n,2,299.18,12.04,D,0
30.98389,76.07809,339.13,0.47,0.47,2025-05-27,0729,N20,VIIRS,n,2,302.31,4.84,D,0
30.98628,76.08015,334.09,0.47,0.47,2025-05-27,0729,N20,VIIRS,n,2,300.87,2.72,D,0
30.98795,76.00368,333.17,0.47,0.48,2025-05-27,0729,N20,VIIRS,n,2,302.21,3.59,D,0
31.02417,76.1096,342.9,0.46,0.47,2025-05-27,0729,N20,VIIRS,n,2,300.83,5.8,D,0
31.03307,75.66009,345.49,0.49,0.49,2025-05-27,0729,N20,VIIRS,n,2,301.21,9.85,D,0
31.10618,75.95676,345.33,0.47,0.48,2025-05-27,0729,N20,VIIRS,n,2,303.55,11.56,D,0
31.03307,75.59595,341.84,0.5,0.49,2025-05-27,0729,N20,VIIRS,n,2,302.37,4.55,D,0
31.14057,76.03318,346.59,0.47,0.47,2025-05-27,0729,N20,VIIRS,n,2,301.73,9.03,D,0
31.2068,76.13443,333.4,0.46,0.47,2025-05-27,0729,N20,VIIRS,n,2,301.58,3.3,D,0
31.12594,75.74932,336.82,0.48,0.48,2025-05-27,0729,N20,VIIRS,n,2,301.37,3.18,D,0
31.20972,76.13488,335.33,0.46,0.47,2025-05-27,0729,N20,VIIRS,n,2,300.36,2.18,D,0
31.12648,75.75095,338.07,0.48,0.48,2025-05-27,0729,N20,VIIRS,n,2,300.36,4.53,D,0
31.13084,75.62296,330.94,0.49,0.49,2025-05-27,0729,N20,VIIRS,n,2,299.1,3.39,D,0
31.30797,75.78408,332.18,0.48,0.48,2025-05-27,0729,N20,VIIRS,n,2,298.96,1.83,D,0
30.49916,76.40714,324.13,0.42,0.61,2025-05-27,1953,N20,VIIRS,n,2,291.6,1.98,N,0
30.62234,76.3095,341.51,0.43,0.62,2025-05-28,0710,N20,VIIRS,n,2,293.78,3.35,D,0
30.53219,75.95153,338.41,0.46,0.63,2025-05-28,0710,N20,VIIRS,n,2,297.21,3.57,D,0
30.84915,76.30771,340.99,0.43,0.62,2025-05-28,0710,N20,VIIRS,n,2,296.44,2.63,D,0
30.71402,75.5565,336.71,0.48,0.64,2025-05-28,0711,N20,VIIRS,n,2,299.28,4.77,D,0
30.9045,76.01454,331.49,0.44,0.63,2025-05-28,0711,N20,VIIRS,n,2,296.66,1.62,D,0
30.98988,76.30889,337.4,0.43,0.62,2025-05-28,0711,N20,VIIRS,n,2,295.74,2.6,D,0
30.9323,76.07752,333.74,0.44,0.62,2025-05-28,0711,N20,VIIRS,n,2,296.87,3.53,D,0
30.98795,76.30843,333.96,0.42,0.61,2025-05-28,0711,N20,VIIRS,n,2,296.28,3.57,D,0
30.93445,76.0759,335.22,0.44,0.62,2025-05-28,0711,N20,VIIRS,n,2,297.14,3.75,D,0
30.98316,76.0786,367,0.44,0.62,2025-05-28,0711,N20,VIIRS,h,2,296.54,6.68,D,0
30.85756,75.56364,332.53,0.47,0.64,2025-05-28,0711,N20,VIIRS,n,2,296.51,2.16,D,0
31.07467,76.00191,344.93,0.44,0.62,2025-05-28,0711,N20,VIIRS,n,2,298.88,3.91,D,0
31.12354,76.17129,336.74,0.43,0.62,2025-05-28,0711,N20,VIIRS,n,2,298.15,2.61,D,0
30.96265,75.54076,336.68,0.47,0.64,2025-05-28,0711,N20,VIIRS,n,2,298.94,4.08,D,0
30.99265,75.56132,331.7,0.47,0.64,2025-05-28,0711,N20,VIIRS,n,2,298.83,2.75,D,0
31.13807,75.84023,331.5,0.45,0.63,2025-05-28,0711,N20,VIIRS,n,2,299.6,2.27,D,0
31.13691,75.83571,337.23,0.45,0.63,2025-05-28,0711,N20,VIIRS,n,2,299.81,2.27,D,0
31.20352,75.68629,346.91,0.46,0.63,2025-05-28,0711,N20,VIIRS,n,2,302.69,5.93,D,0
30.66907,76.02908,338.83,0.54,0.68,2025-05-28,0851,N20,VIIRS,n,2,294.67,5.78,D,0
30.81712,75.4726,336.65,0.5,0.66,2025-05-28,0851,N20,VIIRS,n,2,298.9,2.82,D,0
31.08918,75.8243,332.47,0.53,0.67,2025-05-28,0851,N20,VIIRS,n,2,300.53,1.38,D,0
31.15774,76.25465,344.14,0.79,0.78,2025-05-29,0652,N20,VIIRS,n,2,299.55,8.11,D,0
31.15569,76.25742,332.35,0.79,0.78,2025-05-29,0652,N20,VIIRS,n,2,297.62,7.03,D,0
30.50757,76.11057,335.52,0.56,0.52,2025-05-29,0832,N20,VIIRS,l,2,306.58,4.82,D,0
30.86674,75.58176,335.83,0.53,0.5,2025-05-29,0832,N20,VIIRS,l,2,310.83,4.69,D,0
30.94117,76.09113,338.27,0.57,0.52,2025-05-29,0832,N20,VIIRS,n,2,306.24,8.64,D,0
30.62936,75.99171,338.12,0.46,0.39,2025-05-30,0813,N20,VIIRS,n,2,301.77,4.8,D,0
30.73383,75.87371,341.87,0.46,0.39,2025-05-30,0813,N20,VIIRS,n,2,310.2,6.61,D,0
30.84042,75.71671,337.86,0.45,0.39,2025-05-30,0813,N20,VIIRS,l,2,308.22,3.42,D,0
30.91923,76.08308,340.22,0.47,0.4,2025-05-30,0813,N20,VIIRS,n,2,310.09,5.46,D,0
30.96827,76.29851,331.43,0.48,0.4,2025-05-30,0813,N20,VIIRS,l,2,303.85,2.07,D,0
30.96702,76.28844,347.29,0.48,0.4,2025-05-30,0813,N20,VIIRS,n,2,309.77,19.39,D,0
30.96723,76.29642,332.85,0.48,0.4,2025-05-30,0813,N20,VIIRS,l,2,305.4,7.74,D,0
30.96663,76.29138,342.75,0.48,0.4,2025-05-30,0813,N20,VIIRS,n,2,309.69,7.74,D,0
30.9938,76.14419,339.83,0.48,0.4,2025-05-30,0813,N20,VIIRS,n,2,307.84,6.64,D,0
30.98658,76.08479,337.36,0.47,0.4,2025-05-30,0813,N20,VIIRS,n,2,305.64,2.71,D,0
30.98598,76.07984,342.28,0.47,0.4,2025-05-30,0813,N20,VIIRS,n,2,308.28,7.94,D,0
30.95666,75.7823,336.36,0.46,0.39,2025-05-30,0813,N20,VIIRS,l,2,306.38,1.06,D,0
30.96563,75.76615,347.19,0.46,0.39,2025-05-30,0813,N20,VIIRS,n,2,311.53,8.5,D,0
30.96922,75.76556,339,0.46,0.39,2025-05-30,0813,N20,VIIRS,l,2,309.34,5.1,D,0
31.02417,76.05853,337.95,0.47,0.4,2025-05-30,0813,N20,VIIRS,n,2,307.92,4.82,D,0
31.00127,75.62607,336.51,0.45,0.39,2025-05-30,0813,N20,VIIRS,l,2,308.7,7.62,D,0
31.00836,75.65386,340.58,0.45,0.39,2025-05-30,0813,N20,VIIRS,l,2,310.86,6.7,D,0
31.00484,75.62547,348.25,0.45,0.39,2025-05-30,0813,N20,VIIRS,n,2,309.77,7.62,D,0
31.01192,75.65326,340.82,0.45,0.39,2025-05-30,0813,N20,VIIRS,l,2,311.07,6.31,D,0
30.98386,75.3997,344.57,0.44,0.39,2025-05-30,0813,N20,VIIRS,n,2,308.1,3.69,D,0
31.17789,76.03723,338.04,0.47,0.4,2025-05-30,0813,N20,VIIRS,l,2,308.29,3.54,D,0
31.19307,76.00954,348.06,0.47,0.4,2025-05-30,0813,N20,VIIRS,n,2,309.04,8.04,D,0
31.13638,75.46526,334.72,0.45,0.39,2025-05-30,0813,N20,VIIRS,l,2,309.34,2.81,D,0
31.2355,76.02275,334.85,0.47,0.4,2025-05-30,0813,N20,VIIRS,l,2,307.09,2.83,D,0
31.30795,76.38327,336.04,0.49,0.4,2025-05-30,0813,N20,VIIRS,l,2,310.91,4.54,D,0
30.80993,76.01878,321.25,0.39,0.36,2025-05-30,2037,N20,VIIRS,n,2,295.09,1.84,N,0
30.62046,76.31587,337.35,0.57,0.43,2025-06-01,0736,N20,VIIRS,l,2,308.7,3.46,D,0
30.8201,76.00465,339.75,0.39,0.44,2025-06-01,0736,N20,VIIRS,l,2,311.5,3.19,D,0
30.88072,76.02689,342.76,0.39,0.44,2025-06-01,0736,N20,VIIRS,l,2,313.13,5.59,D,0
30.9726,76.36784,337.71,0.55,0.43,2025-06-01,0736,N20,VIIRS,n,2,308.45,7.38,D,0
30.82366,75.57537,338.62,0.41,0.45,2025-06-01,0736,N20,VIIRS,l,2,312.22,3.88,D,0
30.96017,76.11619,339.69,0.57,0.43,2025-06-01,0736,N20,VIIRS,l,2,313.66,10.49,D,0
30.95877,76.11481,341.53,0.57,0.43,2025-06-01,0736,N20,VIIRS,l,2,314.91,10.7,D,0
31.01751,76.3061,342.6,0.56,0.43,2025-06-01,0736,N20,VIIRS,l,2,313.82,11.48,D,0
31.0006,75.84801,346.62,0.39,0.44,2025-06-01,0736,N20,VIIRS,n,2,310.33,8.16,D,0
31.06919,75.57654,338.67,0.4,0.45,2025-06-01,0736,N20,VIIRS,l,2,309.51,5.42,D,0
31.3006,75.80221,336.25,0.39,0.44,2025-06-01,0736,N20,VIIRS,l,2,310.32,1.96,D,0
31.30454,75.80115,337.98,0.39,0.44,2025-06-01,0736,N20,VIIRS,l,2,312.5,4.01,D,0
30.9427,75.97571,301.7,0.36,0.57,2025-06-01,1959,N20,VIIRS,n,2,290.52,0.31,N,0
30.94241,75.97953,302.81,0.36,0.57,2025-06-01,1959,N20,VIIRS,n,2,291.06,0.6,N,0
30.93739,75.97512,306.3,0.36,0.57,2025-06-01,1959,N20,VIIRS,n,2,290.64,1.06,N,0
30.93711,75.97894,306.65,0.36,0.57,2025-06-01,1959,N20,VIIRS,n,2,290.9,1.04,N,0
30.44358,76.34716,338.18,0.35,0.57,2025-06-02,0717,N20,VIIRS,n,2,307.48,1.25,D,0
30.44445,76.32779,336.15,0.35,0.57,2025-06-02,0717,N20,VIIRS,l,2,308.98,2.82,D,0
30.45204,76.33684,334.55,0.35,0.57,2025-06-02,0717,N20,VIIRS,n,2,306.58,2.1,D,0
30.4571,76.33524,367,0.35,0.57,2025-06-02,0717,N20,VIIRS,h,2,308.03,6.35,D,0
30.49638,76.35658,341.12,0.35,0.57,2025-06-02,0717,N20,VIIRS,n,2,307.24,1.83,D,0
30.54697,76.34075,335.14,0.35,0.57,2025-06-02,0717,N20,VIIRS,l,2,305.5,1.81,D,0
30.48876,76.09599,346.42,0.36,0.58,2025-06-02,0717,N20,VIIRS,n,2,306.95,1.89,D,0
30.58044,76.39073,335.26,0.35,0.57,2025-06-02,0717,N20,VIIRS,n,2,304.53,1.07,D,0
30.56979,76.2992,337.34,0.35,0.57,2025-06-02,0717,N20,VIIRS,n,2,303.79,2.11,D,0
30.56896,76.29565,335.56,0.35,0.57,2025-06-02,0717,N20,VIIRS,n,2,304.46,2.11,D,0
30.67859,76.12604,343.77,0.36,0.57,2025-06-02,0717,N20,VIIRS,n,2,306.35,3.51,D,0
31.00748,76.3502,337.17,0.34,0.56,2025-06-02,0717,N20,VIIRS,n,2,299.51,2.76,D,0
31.02875,76.22345,330.69,0.35,0.56,2025-06-02,0717,N20,VIIRS,n,2,294.8,2.8,D,0
30.94387,75.68876,336.35,0.37,0.58,2025-06-02,0717,N20,VIIRS,n,2,305.67,2.44,D,0
31.0093,75.84509,336.21,0.37,0.58,2025-06-02,0717,N20,VIIRS,n,2,304.95,3.86,D,0
30.94014,75.48695,335.7,0.38,0.59,2025-06-02,0717,N20,VIIRS,l,2,308.22,3.35,D,0
30.9584,75.38828,336.71,0.39,0.59,2025-06-02,0717,N20,VIIRS,n,2,305.99,4.02,D,0
31.05631,75.62759,337.12,0.38,0.58,2025-06-02,0717,N20,VIIRS,l,2,308.18,3.53,D,0
31.07918,75.65282,341.47,0.37,0.58,2025-06-02,0717,N20,VIIRS,n,2,305.18,2.09,D,0
31.07842,75.65398,334,0.37,0.58,2025-06-02,0717,N20,VIIRS,l,2,305.21,1.24,D,0
